,x,y,z,label
181291,85213,0.584733497,-0.732143957,Regular
440259,-173755,0.090963601,-1.220047624,Regular
369014,-102510,0.030170402,-1.283879746,Regular
420857,-154353,-0.573403704,0.892582269,Regular
320620,-54116,1.177440158,-0.135160487,Regular
293464,-26960,1.448083943,0.135101614,Regular
412822,-146318,-1.093874807,-2.401133427,Regular
414028,-147524,0.267401482,-1.045196762,Regular
287166,-20662,0.950376216,-0.358728731,Regular
42067,224437,1.204157359,-0.113845189,Regular
95094,171410,-1.330145687,0.244642943,Regular
73367,193137,-0.405364821,0.853672427,Regular
367736,-101232,-0.765140037,0.742702423,Regular
434433,-167929,-0.867788832,0.39232953,Regular
228331,38173,-0.844711259,0.711950978,Regular
132496,134008,-0.701180776,0.842468367,Regular
126661,139843,0.999631966,-0.314283729,Regular
25568,240936,1.340438128,0.023567691,Regular
530803,-264299,-0.472936446,1.054892966,Regular
225538,40966,0.201022281,-1.118278657,Regular
260759,5745,-1.077148925,0.432267689,Regular
362171,-95667,0.635766615,-0.682804924,Regular
476915,-210411,0.904630463,-0.407071445,Regular
318847,-52343,-0.61468565,-1.92800862,Regular
496047,-229543,-1.36708045,0.338836423,Regular
165828,100676,0.528632861,-0.781118129,Regular
522377,-255873,0.656914585,-0.644816291,Regular
40676,225828,2.114817882,0.801525823,Regular
162758,103746,0.093451929,1.350051815,Regular
503255,-236751,0.297574784,-1.006805827,Regular
346020,-79516,1.072758449,-0.245865615,Regular
360155,-93651,0.800478885,2.353223022,Regular
227438,39066,-1.374023426,-0.865029165,Regular
106132,160372,2.141540693,0.822384316,Regular
219005,47499,1.34995435,0.03919984,Regular
401019,-134515,-0.971362269,0.409071088,Regular
132771,133733,0.497185575,-0.822727029,Regular
293247,-26743,-1.125645101,-2.441263848,Regular
288396,-21892,0.980035585,-0.329831798,Regular
465641,-199137,0.727432431,-0.578243754,Regular
467029,-200525,0.407454894,-0.901512424,Regular
84003,182501,0.466591124,-0.845419542,Regular
80870,185634,0.236088485,-1.087181357,Regular
253016,13488,0.263168762,-1.052882374,Regular
153360,113144,-1.052863791,-2.361673977,Regular
517429,-250925,-0.742250308,0.882100924,Regular
344378,-77874,0.119345103,-1.191694278,Regular
211639,54865,1.844156122,0.526864629,Regular
480567,-214063,0.340258695,-0.963748208,Regular
202151,64353,-0.634682895,0.830793714,Regular
82038,184466,0.280415336,-1.038091787,Regular
393184,-126680,1.071393954,1.996188438,Regular
191992,74512,-1.638931968,0.146461984,Regular
185030,81474,1.74497873,0.429423183,Regular
141869,124635,-0.670488449,0.894565458,Regular
428719,-162215,0.459658005,-0.853571071,Regular
17994,248510,0.922250205,2.611720015,Regular
300431,-33927,-0.729624622,0.850228996,Regular
333543,-67039,0.110138283,-1.208255218,Regular
440587,-174083,-0.163338892,0.990548122,Regular
378889,-112385,1.423340008,0.105307708,Regular
136715,129789,-1.772225227,-0.106823925,Regular
188893,77611,1.937074126,0.619222477,Regular
266207,297,0.199292984,-1.112298588,Regular
202684,63820,0.048303343,-1.268575704,Regular
10349,256155,1.522977718,0.20108792,Regular
381353,-114849,-0.82428384,0.264452059,Regular
74959,191545,1.160309068,-0.150921667,Regular
283162,-16658,-0.820696193,0.641546828,Regular
378285,-111781,0.793994371,-0.518729831,Regular
510077,-243573,2.858587923,1.546735579,Regular
131262,135242,0.973166512,-0.341879406,Regular
50818,215686,0.284836867,-1.038614041,Regular
238996,27508,0.358399061,-0.950039488,Regular
321581,-55077,-0.893875723,0.822788352,Regular
532025,-265521,0.407737147,-0.896251602,Regular
317912,-51408,-0.45888493,1.304255194,Regular
4436,262068,-1.206002885,0.514957592,Regular
417869,-151365,2.126599538,0.817745602,Regular
63059,203445,1.102813506,-0.211751487,Regular
468085,-201581,-1.007746799,0.703974842,Regular
478400,-211896,0.329017273,-0.977637051,Regular
315336,-48832,-0.90102887,-0.022155034,Regular
1688,264816,0.197252445,2.054006046,Regular
301548,-35044,0.042455537,-1.277927187,Regular
72483,194021,0.748250785,-0.573583894,Regular
173690,92814,0.022247746,1.538855673,Regular
91507,174997,-1.343135816,0.006296779,Regular
262965,3539,0.332304984,-0.979099632,Regular
238271,28233,0.320536025,1.672422575,Regular
310341,-43837,-0.655887928,0.879969319,Regular
132250,134254,-1.151714211,0.559930702,Regular
102997,163507,-0.919336341,0.89116291,Regular
204709,61795,0.335831817,2.158989775,Regular
73178,193326,0.100799799,-1.217788933,Regular
107364,159140,1.950989065,0.629267789,Regular
9367,257137,0.70782031,-0.611348562,Regular
481253,-214749,-1.602446801,0.176226492,Regular
434780,-168276,-0.735906568,-2.042049493,Regular
384540,-118036,-1.040161503,-0.042762834,Regular
464334,-197830,-0.860891029,0.982337897,Regular
508110,-241606,-0.224957336,1.29973886,Regular
376954,-110450,-0.881855823,0.714215681,Regular
167685,98819,-0.530732205,1.093423942,Regular
345785,-79281,0.373316485,-0.940109586,Regular
460264,-193760,-0.222958147,1.223265482,Regular
279074,-12570,1.463596749,0.151321709,Regular
414724,-148220,0.908820817,-0.397435222,Regular
165190,101314,0.567902458,-0.742437018,Regular
30362,236142,1.076035586,-0.244002608,Regular
295639,-29135,-1.055583741,-2.360838896,Regular
508123,-241619,-0.792672546,1.019659327,Regular
233482,33022,-1.069264928,0.382726957,Regular
368633,-102129,-0.624005049,1.233450608,Regular
86974,179530,0.824500712,-0.487212507,Regular
104003,162501,0.330085129,-0.979321107,Regular
329378,-62874,-1.731690962,0.075603298,Regular
150347,116157,-0.202048588,1.203573029,Regular
476604,-210100,2.343621115,1.038441862,Regular
162698,103806,-2.077761302,-0.503947992,Regular
420742,-154238,-0.288053858,1.488191956,Regular
228150,38354,0.278461239,-1.042486908,Regular
509497,-242993,0.640434674,2.250326375,Regular
131767,134737,-0.093162508,0.928174112,Regular
92634,173870,-1.193800638,0.644127955,Regular
239901,26603,-0.959880166,-0.289518096,Regular
246360,20144,0.235126676,1.687397549,Regular
164063,102441,0.870147705,-0.447603662,Regular
470028,-203524,0.363898679,-0.938924838,Regular
528943,-262439,0.162212046,-1.142697084,Regular
193158,73346,-0.827810002,0.698170661,Regular
89934,176570,0.423194259,-0.899201655,Regular
250298,16206,1.254304591,-0.061192004,Regular
274783,-8279,-1.494105694,0.100196902,Regular
290429,-23925,-1.24713068,0.261723125,Regular
382253,-115749,0.302310284,2.017939808,Regular
15986,250518,0.543334294,-0.767478294,Regular
80120,186384,0.072556462,-1.24525594,Regular
377557,-111053,0.809604064,-0.500132548,Regular
360509,-94005,-2.134821053,-0.749902618,Regular
74247,192257,-0.581244427,1.087567808,Regular
516332,-249828,0.404019413,-0.907195186,Regular
307889,-41385,0.68093964,-0.628147909,Regular
232008,34496,0.507074942,-0.805376144,Regular
102681,163823,0.776720098,-0.54206879,Regular
429611,-163107,-0.625878729,-1.943465905,Regular
119598,146906,0.823212375,-0.49161194,Regular
131054,135450,1.010207148,-0.301084116,Regular
415715,-149211,1.191066797,-0.121121543,Regular
311044,-44540,-0.416834179,1.467320682,Regular
476044,-209540,-1.210852771,0.789294002,Regular
301370,-34866,-0.358094415,1.080861309,Regular
195669,70835,0.500628081,2.24331991,Regular
494674,-228170,-0.052911215,1.414680293,Regular
195896,70608,0.668899757,-0.647757401,Regular
523576,-257072,0.42580584,-0.876843663,Regular
182499,84005,-1.172123529,0.533864011,Regular
186869,79635,-1.007686472,0.697998906,Regular
300684,-34180,-0.226216114,-1.545513682,Regular
315665,-49161,0.192673074,1.984089979,Regular
331348,-64844,-1.579559124,-0.221692413,Regular
264738,1766,-2.385228987,-1.029385462,Regular
204692,61812,-2.318911384,-1.090789956,Regular
90338,176166,-1.94298697,-0.272679872,Regular
353298,-86794,0.28105793,-1.025740649,Regular
183534,82970,-0.360493756,-1.669222223,Regular
73145,193359,0.710710273,-0.607505493,Regular
424668,-158164,0.511184287,-0.793724232,Regular
231756,34748,-0.568250129,0.581908828,Regular
299694,-33190,-0.06693606,-1.379497988,Regular
314777,-48273,-0.390978254,1.054084535,Regular
314417,-47913,0.252710352,-1.060490052,Regular
333432,-66928,1.730375961,0.42235038,Regular
161267,105237,1.489277427,0.180392607,Regular
28430,238074,1.380857988,0.060569022,Regular
382981,-116477,0.982265186,-0.328630827,Regular
4683,261821,-0.065555912,-1.379804281,Regular
503369,-236865,0.715836134,-0.59516828,Regular
335010,-68506,-0.94529985,0.93837794,Regular
272549,-6045,1.321597078,0.005548273,Regular
416875,-150371,1.212995956,-0.105394368,Regular
327841,-61337,1.001552575,-0.314023561,Regular
340766,-74262,0.007762659,1.846745862,Regular
498514,-232010,0.715773018,-0.587994126,Regular
490702,-224198,-0.207815366,1.42346703,Regular
440274,-173770,0.541240666,-0.770099863,Regular
323775,-57271,-0.087123862,1.732953602,Regular
249977,16527,1.78885539,0.469525063,Regular
306888,-40384,1.010998745,-0.304904482,Regular
257844,8660,-0.881755058,0.129385377,Regular
412972,-146468,1.70316238,0.39102207,Regular
32233,234271,-1.615271963,0.069383091,Regular
257013,9491,0.760630754,-0.554632213,Regular
240974,25530,-1.070412992,0.608681017,Regular
86786,179718,1.787291978,0.473806507,Regular
312521,-46017,0.001204785,-1.31456683,Regular
271321,-4817,-0.00203517,-1.312713908,Regular
466178,-199674,-0.497799062,1.241479033,Regular
142731,123773,0.259228117,-1.062597146,Regular
414986,-148482,0.085232222,-1.227138579,Regular
292615,-26111,-0.202229115,1.285309611,Regular
456787,-190283,0.324398317,-0.981874682,Regular
296677,-30173,-0.63502636,0.56246773,Regular
141058,125446,-0.714570187,0.628809205,Regular
30277,236227,-1.733953529,0.073746649,Regular
530864,-264360,-0.216581055,-1.523105294,Regular
140646,125858,0.68090984,2.276958059,Regular
287248,-20744,0.063391691,-1.251094256,Regular
426173,-159669,-0.930760186,0.605951933,Regular
53440,213064,-1.408785058,0.101000385,Regular
369761,-103257,-1.180551972,0.223296955,Regular
265901,603,0.613112652,-0.694421391,Regular
29512,236992,0.170049754,-1.149558457,Regular
432772,-166268,0.604297859,-0.707752119,Regular
427279,-160775,-0.744254873,0.58205567,Regular
99051,167453,0.696874005,-0.615039557,Regular
344492,-77988,0.012498954,-1.302266924,Regular
60503,206001,-1.284167858,-0.083236537,Regular
503051,-236547,0.239724407,2.153084097,Regular
88799,177705,0.027582577,-1.286182849,Regular
12133,254371,-0.601866978,0.955852456,Regular
385737,-119233,-0.892451181,0.822320194,Regular
282167,-15663,-0.625557013,0.949549118,Regular
215756,50748,-0.509822746,1.022413066,Regular
286035,-19531,-0.029048835,-1.33622894,Regular
321479,-54975,-1.19790204,0.451810337,Regular
156372,110132,0.39483119,-0.918502963,Regular
450144,-183640,-0.272886234,1.123857191,Regular
101119,165385,0.276341398,-1.043040408,Regular
90631,175873,-1.152758341,0.408679907,Regular
46886,219618,-0.952468831,0.669227192,Regular
10259,256245,0.93217223,-0.387193639,Regular
432101,-165597,0.969189841,-0.336667657,Regular
751,265753,0.154372162,-1.159058508,Regular
81480,185024,-1.615033991,0.086913188,Regular
18401,248103,-0.796679696,0.920703044,Regular
120333,146171,-0.111640079,1.137747446,Regular
461392,-194888,-0.717107696,0.898322431,Regular
516831,-250327,-0.529906854,1.372171047,Regular
255713,10791,0.425889426,-0.894169992,Regular
179976,86528,-1.225327185,0.535738664,Regular
490965,-224461,1.024875139,-0.282993937,Regular
364324,-97820,-0.06536037,-1.370447544,Regular
407642,-141138,0.480448492,-0.836559699,Regular
211507,54997,1.253753795,-0.058923655,Regular
98299,168205,-0.567714083,0.934342653,Regular
480372,-213868,1.306921532,-0.009138692,Regular
316860,-50356,1.637666688,0.321693794,Regular
499108,-232604,-0.393099497,1.558400204,Regular
521336,-254832,2.999856609,1.688311184,Regular
94071,172433,1.357647012,0.045451603,Regular
422950,-156446,-0.308247592,1.226548308,Regular
482998,-216494,0.962105581,-0.342715946,Regular
76951,189553,-1.767416671,-0.205567719,Regular
168666,97838,-0.695955506,0.591017421,Regular
212781,53723,-0.350241169,0.475995233,Regular
221363,45141,0.048753689,1.057044855,Regular
173585,92919,0.640586416,-0.669015474,Regular
201144,65360,-0.65231355,1.122976055,Regular
144331,122173,-1.205858844,0.641084752,Regular
22206,244298,0.210469286,-1.101762676,Regular
137033,129471,1.595709286,0.2787682,Regular
324881,-58377,-1.063515543,0.509311449,Regular
62503,204001,1.221685385,-0.089383076,Regular
74974,191530,-0.267749501,-1.580617413,Regular
256840,9664,-0.207902168,-1.517102317,Regular
50182,216322,0.39315378,-0.922075752,Regular
63671,202833,0.430635327,-0.881684084,Regular
119669,146835,1.954602615,0.641177208,Regular
424352,-157848,0.59054567,-0.722639927,Regular
327563,-61059,1.047005186,-0.268051969,Regular
139501,127003,0.643380588,-0.666019635,Regular
12138,254366,-0.253304982,-1.570274922,Regular
468917,-202413,-0.844007655,0.989444838,Regular
189949,76555,1.317678832,0.007761429,Regular
243489,23015,-0.118542798,-1.435816582,Regular
405647,-139143,-1.341485976,-0.293780458,Regular
141582,124922,0.720921199,2.132684104,Regular
91132,175372,0.264811083,-1.045563371,Regular
84527,181977,2.248121992,0.929426368,Regular
129663,136841,0.232792494,-1.087912293,Regular
342701,-76197,-1.154465277,0.300143966,Regular
477587,-211083,-0.694159315,0.910738127,Regular
463288,-196784,-0.629489174,0.743177175,Regular
311250,-44746,-0.651463542,0.818950716,Regular
343214,-76710,-0.946070301,0.514318914,Regular
298777,-32273,1.303119422,-0.010736951,Regular
463547,-197043,0.722927589,2.485026622,Regular
34512,231992,1.400823116,0.0767821,Regular
262621,3883,-0.238160988,1.339983469,Regular
164354,102150,-0.532059371,1.116244952,Regular
503748,-237244,1.272634481,-0.039447545,Regular
13423,253081,3.142536378,1.829396258,Regular
117350,149154,-1.440332645,-0.548806264,Regular
296315,-29811,-1.603750528,-0.037633035,Regular
79120,187384,0.626829506,-0.696812569,Regular
134152,132352,0.295682137,-1.019923518,Regular
182942,83562,2.0825177,0.772242911,Regular
123262,143242,0.684664989,-0.633503486,Regular
398503,-131999,-0.404195474,1.212177702,Regular
49434,217070,-0.407866344,1.106757581,Regular
12198,254306,0.561191167,-0.75220097,Regular
186059,80445,-0.685919428,0.996385778,Regular
388341,-121837,-1.332837205,0.55405892,Regular
394488,-127984,1.369854511,0.062947901,Regular
322605,-56101,0.794068465,-0.520035869,Regular
391615,-125111,0.843375952,2.307454156,Regular
447929,-181425,1.128093821,-0.181654625,Regular
194959,71545,-1.945596372,-0.547470922,Regular
171167,95337,0.32537576,-0.996437032,Regular
172125,94379,0.852566957,-0.465519711,Regular
162263,104241,1.242369361,2.087493107,Regular
241510,24994,-1.988367553,-0.271272263,Regular
366218,-99714,1.407645758,0.094229459,Regular
425337,-158833,-0.334110264,-1.638781163,Regular
168969,97535,-0.95383339,0.313936962,Regular
94149,172355,-0.708589187,-0.116946586,Regular
41533,224971,0.556873483,-0.753463158,Regular
275395,-8891,0.180218466,1.698477513,Regular
13536,252968,-0.698980639,0.858178343,Regular
39871,226633,-0.024744204,1.774825945,Regular
410841,-144337,0.930632819,-0.382614314,Regular
463075,-196571,-1.311007933,-0.064092033,Regular
452460,-185956,-0.935470125,0.539127924,Regular
46170,220334,-1.958392114,0.001028908,Regular
380866,-114362,-1.164821502,0.482815329,Regular
465911,-199407,-1.128261622,0.234663264,Regular
228423,38081,0.481072621,-0.828531712,Regular
180784,85720,1.539686295,0.226443458,Regular
28960,237544,1.052207244,-0.260163522,Regular
376454,-109950,-0.008785084,1.114607925,Regular
343864,-77360,-1.047760485,-2.362343434,Regular
490394,-223890,-1.039985736,0.723356915,Regular
89659,176845,0.313406454,-0.997343324,Regular
517549,-251045,-1.047625846,0.312274552,Regular
357268,-90764,0.070645341,1.439057702,Regular
403659,-137155,-1.175014547,0.130034433,Regular
55143,211361,-0.098538875,1.211351992,Regular
483766,-217262,-0.048185351,-1.359193778,Regular
488297,-221793,-0.060439352,1.277883312,Regular
241937,24567,-0.182154733,1.289844104,Regular
455109,-188605,-0.551496576,-1.858498152,Regular
76086,190418,-1.200831185,0.608881381,Regular
273369,-6865,0.771786491,2.115959955,Regular
391786,-125282,0.100282823,-1.208869847,Regular
176312,90192,-0.592250551,-1.90952451,Regular
279694,-13190,0.973617364,-0.343089784,Regular
410146,-143642,1.642823033,0.328888056,Regular
143435,123069,0.004467768,1.241206757,Regular
416040,-149536,-0.504340935,0.177392541,Regular
346370,-79866,-0.275284378,-1.580531225,Regular
376315,-109811,-0.83021512,0.433019553,Regular
35405,231099,-1.470538989,-0.014332953,Regular
91223,175281,-0.138479161,1.227428179,Regular
23838,242666,0.73843031,-0.572200305,Regular
481578,-215074,0.093964899,-1.212252224,Regular
17914,248590,-1.105130772,0.394546947,Regular
61705,204799,-1.386750565,0.208770604,Regular
457411,-190907,-0.696365376,0.284554783,Regular
353693,-87189,1.299857266,-0.019173856,Regular
311485,-44981,0.68665966,-0.6266493,Regular
186345,80159,0.305504525,-1.001934237,Regular
139203,127301,-1.180210294,0.473127783,Regular
53349,213155,-0.800748011,0.764633628,Regular
301901,-35397,-0.463259533,-1.783449929,Regular
185956,80548,1.128111829,1.859189503,Regular
304926,-38422,-0.127519775,-1.441362963,Regular
202959,63545,-1.100972752,0.811203024,Regular
175707,90797,0.879109577,-0.431521823,Regular
149930,116574,-1.164561448,0.31879597,Regular
